;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
;;Mean number of distributions per year in the collection;"Assessment of germi6tion of the base sample; 1 being the best and 4 the worst";Calses de germinacion;Cantidad de semillas disonibles;Numero de inventario;Cava y Bolsa;Genus and species;Id ubicacion del centro de investigacion donde se encuentra;Years in the collection;Current age of the base sample used for regeneration
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL11030586;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030587;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030587;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030588;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030588;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030589;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030589;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030590;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030590;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030591;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030591;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030592;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030592;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030593;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030593;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030594;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030594;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030595;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030595;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030596;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030596;1001112;5;7;1.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030597;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030597;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030598;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030598;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030600;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030600;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030601;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030601;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030602;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030602;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030603;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030603;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030604;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030604;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030605;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030605;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030606;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030606;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030607;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030607;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030608;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030608;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030609;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030609;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030610;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030610;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030611;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030611;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030612;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030612;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030613;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030613;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030613;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030614;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030614;1001112;5;1;2.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030615;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030615;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030616;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030616;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030617;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030617;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030618;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030618;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030619;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030619;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030620;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030620;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030620;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030621;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030621;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030622;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030622;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030623;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030623;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030624;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030624;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030625;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030625;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030625;1001111;5;7;2.0;1;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030626;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030626;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030627;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030627;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030627;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030628;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030628;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030629;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030630;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030630;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030631;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030631;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030632;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030632;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030633;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030633;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030634;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030634;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030635;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030635;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030636;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030636;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030636;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030636;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;21/12/2007 0:00
BGVCOL11030637;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030637;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030638;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030638;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030639;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030639;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030640;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030640;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030641;1001312;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030641;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/02/2002 0:00
BGVCOL11030642;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030642;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030643;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030643;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030644;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030644;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030645;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030645;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030646;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030646;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030647;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030647;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030648;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030648;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030649;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030649;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030650;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030650;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030651;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030651;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030652;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030652;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030653;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030653;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030654;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030654;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030654;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030654;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030655;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030655;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030656;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030656;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030657;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030657;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030658;1001311;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030658;1001312;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030658;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030659;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030659;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030660;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030660;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030661;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030661;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030662;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030662;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030663;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030663;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030663;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030663;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030664;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030664;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030665;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030665;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030666;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030666;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030666;1001312;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;8/01/2004 0:00
BGVCOL11030666;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;10/01/2007 0:00
BGVCOL11030667;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030667;1001111;5;1;2.0;1;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030668;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030668;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030669;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030669;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030670;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030670;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030672;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030672;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030673;1001311;5;8;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030673;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030674;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030674;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030675;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030675;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030676;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030676;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030677;1001311;5;8;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030677;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030678;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030678;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030679;1001311;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030679;1001312;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030679;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030681;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030681;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030681;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030682;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030682;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030683;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030683;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030684;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030684;1001312;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030684;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030685;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030685;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030686;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030686;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030687;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030687;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030688;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030688;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030689;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030689;1001112;5;1;2.0;2;;-20°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030690;1001312;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030690;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;3/08/2012 0:00
BGVCOL11030691;1001311;5;4;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030691;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030692;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030692;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030693;1001311;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030693;1001312;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030693;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030693;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030694;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030694;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030694;1001311;5;1;3.0;1;;0°C B-1;Glycine max;45;0.0;1/06/2001 0:00
BGVCOL11030694;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030695;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030695;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030696;1001311;5;7;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030696;1001312;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;29/10/2004 0:00
BGVCOL11030696;1001312;5;7;2.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030696;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;12/03/2003 0:00
BGVCOL11030697;1001311;5;7;1.0;1;;0°C B-1;Glycine max;45;0.0;15/12/2004 0:00
BGVCOL11030697;1001312;5;1;3.0;2;;0°C B-1;Glycine max;45;0.0;29/10/2014 0:00
BGVCOL11030697;1001312;5;4;1.0;2;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030698;1001311;5;7;2.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030698;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
BGVCOL11030699;1001311;5;8;3.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030699;1001112;5;1;3.0;2;;-20°C B-1;Glycine max;45;0.0;1/02/2001 0:00
BGVCOL11030700;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;28/10/2014 0:00
BGVCOL11030700;1001111;5;1;3.0;1;;-20°C B-1;Glycine max;45;0.0;21/12/2006 0:00
BGVCOL11030701;1001311;5;4;1.0;1;;0°C B-1;Glycine max;45;0.0;5/12/2014 0:00
BGVCOL11030701;1001112;5;7;2.0;2;;-20°C B-1;Glycine max;45;0.0;13/08/2012 0:00
