,ARN,PATH,Use/yr,Estado de Disponibilidad,Germinacion,Cantidad de Semillas,Numero_De_Inventario,Cava,Especie,Id del Centro,Longevidad,Ultimo Monitoreo
7359,BGVCOL94300013,201140.0,5.17,13,3.0,1,2.0,4°C B-1,Solanum lycopersicum,0.0,0.0,1.0
7360,BGVCOL94300013,201120.0,3.23,5,3.0,3,1.0,-20°C B-1,Solanum lycopersicum,0.0,0.0,1.0
7361,BGVCOL94300383,201840.0,5.93,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7362,BGVCOL94300383,201820.0,6.51,5,3.0,2,1.0,-20°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7363,BGVCOL94300187,201840.0,8.71,5,3.0,2,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7364,BGVCOL94300182,201840.0,7.58,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7365,BGVCOL94300178,201840.0,4.42,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7366,BGVCOL94300178,201840.0,0.46,5,3.0,2,2.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7367,BGVCOL94300178,201820.0,7.92,5,3.0,2,1.0,-20°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7368,BGVCOL94300179,201840.0,9.45,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7369,BGVCOL94300180,201840.0,2.47,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7370,BGVCOL94300466,201840.0,4.43,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7371,BGVCOL94300466,201820.0,6.89,5,3.0,3,1.0,-20°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7372,BGVCOL94300430,201840.0,3.55,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7373,BGVCOL94300430,201820.0,7.96,5,3.0,2,1.0,-20°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7374,BGVCOL94300432,201840.0,7.34,5,3.0,3,1.0,4°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7375,BGVCOL94300432,201820.0,8.86,5,3.0,2,1.0,-20°C B-1,Solanum lycopersicum var. cerasiforme,0.0,0.0,1.0
7376,BGVCOL94300407,181040.0,6.42,5,3.0,3,1.0,4°C B-1,Solanum melongena,0.0,0.0,1.0
7377,BGVCOL94300407,181020.0,0.94,5,3.0,2,1.0,-20°C B-1,Solanum melongena,0.0,0.0,1.0
7378,BGVCOL94300473,201240.0,8.5,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7379,BGVCOL94300473,201220.0,7.61,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7380,BGVCOL94300474,201240.0,8.52,5,3.0,2,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7381,BGVCOL94300474,201220.0,4.32,5,3.0,2,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7382,BGVCOL94300475,201240.0,4.72,8,2.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7383,BGVCOL94300475,201220.0,2.24,8,2.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7384,BGVCOL94300476,201240.0,3.52,5,3.0,2,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7385,BGVCOL94300476,201220.0,1.04,5,3.0,2,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7386,BGVCOL94300477,201240.0,6.15,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7387,BGVCOL94300477,201220.0,5.02,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7388,BGVCOL94300478,201240.0,5.82,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7389,BGVCOL94300478,201220.0,4.03,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7390,BGVCOL94300479,201240.0,2.11,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7391,BGVCOL94300479,201220.0,8.36,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7392,BGVCOL94300480,201240.0,8.35,5,3.0,2,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7393,BGVCOL94300480,201220.0,6.01,5,3.0,2,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7394,BGVCOL94300481,201240.0,9.39,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7395,BGVCOL94300481,201220.0,0.75,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7396,BGVCOL94300482,201240.0,1.81,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7397,BGVCOL94300482,201220.0,8.51,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7398,BGVCOL94300498,201240.0,9.49,5,3.0,2,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7399,BGVCOL94300498,201220.0,2.17,5,3.0,2,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7400,BGVCOL94300499,201240.0,7.87,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7401,BGVCOL94300500,201240.0,3.33,5,3.0,3,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7402,BGVCOL94300500,201220.0,9.16,5,3.0,3,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7403,BGVCOL94300501,201240.0,9.06,5,3.0,2,1.0,4°C B-1,Solanum neorickii,0.0,0.0,1.0
7404,BGVCOL94300501,201220.0,3.39,5,3.0,2,1.0,-20°C B-1,Solanum neorickii,0.0,0.0,1.0
7405,BGVCOL94300165,201340.0,9.82,5,3.0,3,1.0,4°C B-1,Solanum pennellii,0.0,0.0,1.0
7406,BGVCOL94300183,201440.0,6.58,5,3.0,3,1.0,4°C B-1,Solanum peruvianum,0.0,0.0,1.0
7407,BGVCOL94300184,201540.0,8.31,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7408,BGVCOL94300184,201520.0,9.41,5,3.0,2,2.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7409,BGVCOL94300181,201540.0,8.46,5,3.0,2,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7410,BGVCOL94300408,201540.0,6.4,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7411,BGVCOL94300408,201520.0,9.54,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7412,BGVCOL94300369,201540.0,5.21,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7413,BGVCOL94300369,201520.0,2.5,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7414,BGVCOL94300370,201540.0,9.07,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7415,BGVCOL94300370,201520.0,3.69,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7416,BGVCOL94300371,201540.0,5.48,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7417,BGVCOL94300371,201520.0,5.06,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7418,BGVCOL94300373,201540.0,2.43,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7419,BGVCOL94300373,201520.0,9.53,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7420,BGVCOL94300374,201540.0,5.15,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7421,BGVCOL94300374,201520.0,0.73,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7422,BGVCOL94300375,201540.0,9.25,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7423,BGVCOL94300375,201520.0,8.31,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7424,BGVCOL94300376,201540.0,2.54,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7425,BGVCOL94300376,201520.0,0.56,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7426,BGVCOL94300377,201540.0,4.7,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7427,BGVCOL94300377,201520.0,6.89,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7428,BGVCOL94300378,201540.0,3.09,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7429,BGVCOL94300378,201520.0,1.31,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7430,BGVCOL94300379,201540.0,6.81,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7431,BGVCOL94300379,201520.0,0.68,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7432,BGVCOL94300380,201540.0,5.35,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7433,BGVCOL94300380,201520.0,9.11,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7434,BGVCOL94300381,201540.0,8.62,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7435,BGVCOL94300381,201520.0,6.28,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7436,BGVCOL94300382,201540.0,4.38,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7437,BGVCOL94300382,201520.0,9.31,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7438,BGVCOL94300384,201540.0,8.37,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7439,BGVCOL94300384,201520.0,6.14,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7440,BGVCOL94300385,201540.0,5.19,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7441,BGVCOL94300385,201520.0,9.42,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7442,BGVCOL94300386,201540.0,7.88,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7443,BGVCOL94300386,201520.0,4.82,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7444,BGVCOL94300387,201540.0,4.77,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7445,BGVCOL94300387,201520.0,8.49,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7446,BGVCOL94300388,201540.0,0.59,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7447,BGVCOL94300388,201520.0,5.48,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7448,BGVCOL94300389,201540.0,2.44,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7449,BGVCOL94300389,201520.0,6.4,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7450,BGVCOL94300390,201540.0,0.84,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7451,BGVCOL94300390,201520.0,7.79,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7452,BGVCOL94300391,201540.0,1.7,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7453,BGVCOL94300391,201520.0,3.59,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7454,BGVCOL94300392,201540.0,5.73,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7455,BGVCOL94300392,201520.0,6.16,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7456,BGVCOL94300393,201540.0,8.02,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7457,BGVCOL94300393,201520.0,8.26,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7458,BGVCOL94300394,201540.0,0.12,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7459,BGVCOL94300394,201520.0,1.18,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7460,BGVCOL94300395,201540.0,7.61,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7461,BGVCOL94300395,201520.0,2.65,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7462,BGVCOL94300396,201540.0,0.71,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7463,BGVCOL94300396,201520.0,3.11,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7464,BGVCOL94300397,201540.0,7.37,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7465,BGVCOL94300397,201520.0,8.51,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7466,BGVCOL94300398,201540.0,3.48,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7467,BGVCOL94300398,201520.0,2.24,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7468,BGVCOL94300399,201520.0,7.88,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7469,BGVCOL94300400,201540.0,0.41,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7470,BGVCOL94300400,201520.0,5.09,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7471,BGVCOL94300402,201540.0,4.66,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7472,BGVCOL94300402,201520.0,7.0,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7473,BGVCOL94300403,201540.0,6.68,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7474,BGVCOL94300403,201520.0,4.57,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7475,BGVCOL94300404,201540.0,4.99,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7476,BGVCOL94300404,201520.0,8.98,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7477,BGVCOL94300405,201540.0,2.47,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7478,BGVCOL94300405,201520.0,5.03,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7479,BGVCOL94300406,201540.0,4.69,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7480,BGVCOL94300406,201520.0,1.75,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7481,BGVCOL94300449,201540.0,5.08,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7482,BGVCOL94300449,201520.0,3.91,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7483,BGVCOL94300450,201540.0,2.57,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7484,BGVCOL94300450,201520.0,1.13,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7485,BGVCOL94300434,201540.0,3.19,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7486,BGVCOL94300434,201520.0,6.12,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7487,BGVCOL94300417,201540.0,4.51,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7488,BGVCOL94300417,201520.0,0.37,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7489,BGVCOL94300414,201540.0,9.5,5,3.0,2,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7490,BGVCOL94300414,201520.0,6.31,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7491,BGVCOL94300227,201540.0,3.11,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7492,BGVCOL94300227,201520.0,8.63,5,3.0,3,2.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7493,BGVCOL94300411,201540.0,0.38,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7494,BGVCOL94300411,201520.0,8.07,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7495,BGVCOL94300452,201540.0,3.82,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7496,BGVCOL94300452,201520.0,7.54,5,3.0,2,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7497,BGVCOL94300022,201540.0,9.52,13,2.0,1,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7498,BGVCOL94300023,201540.0,7.43,13,2.0,1,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7499,BGVCOL94300025,201540.0,4.52,5,3.0,3,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7500,BGVCOL94300025,201540.0,4.93,13,1.0,1,2.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7501,BGVCOL94300025,201520.0,9.82,5,3.0,3,1.0,-20°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7502,BGVCOL94300014,201540.0,3.46,13,1.0,1,1.0,4°C B-1,Solanum pimpinellifolium,0.0,0.0,1.0
7503,BGVCOL94300304,171740.0,4.86,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7504,BGVCOL94300304,171720.0,3.19,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7505,BGVCOL94300451,171740.0,6.74,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7506,BGVCOL94300451,171720.0,8.53,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7507,BGVCOL94300176,171740.0,1.62,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7508,BGVCOL94300188,171740.0,9.03,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7509,BGVCOL94300188,171740.0,3.49,5,3.0,3,2.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7510,BGVCOL94300188,171720.0,4.05,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7511,BGVCOL94300206,171720.0,6.74,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7512,BGVCOL94300211,171720.0,4.93,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7513,BGVCOL94300212,171720.0,5.82,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7514,BGVCOL94300313,171740.0,7.05,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7515,BGVCOL94300313,171720.0,4.81,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7516,BGVCOL94300151,171740.0,4.58,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7517,BGVCOL94300151,171740.0,1.64,5,3.0,2,2.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7518,BGVCOL94300151,171720.0,3.87,5,3.0,2,1.0,-20°C B-1,Solanum sp,0.0,0.0,1.0
7519,BGVCOL94300154,171740.0,8.28,5,3.0,3,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7520,BGVCOL94300156,171740.0,3.88,5,3.0,2,1.0,4°C B-1,Solanum sp,0.0,0.0,1.0
7521,BGVCOL94300409,201740.0,8.66,5,3.0,2,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7522,BGVCOL94300409,201720.0,8.71,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7523,BGVCOL94300410,201740.0,9.5,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7524,BGVCOL94300410,201720.0,5.66,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7525,BGVCOL94300435,201740.0,5.23,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7526,BGVCOL94300435,201720.0,0.86,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7527,BGVCOL94300436,201740.0,1.19,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7528,BGVCOL94300436,201720.0,5.07,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7529,BGVCOL94300437,201740.0,5.65,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7530,BGVCOL94300437,201720.0,4.23,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7531,BGVCOL94300438,201740.0,4.35,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7532,BGVCOL94300438,201720.0,5.48,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7533,BGVCOL94300439,201740.0,6.06,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7534,BGVCOL94300439,201720.0,6.68,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7535,BGVCOL94300440,201740.0,2.47,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7536,BGVCOL94300440,201720.0,9.11,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7537,BGVCOL94300441,201740.0,8.64,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7538,BGVCOL94300441,201720.0,6.96,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7539,BGVCOL94300442,201740.0,2.46,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7540,BGVCOL94300442,201720.0,9.35,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7541,BGVCOL94300443,201740.0,0.68,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7542,BGVCOL94300443,201720.0,8.96,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7543,BGVCOL94300444,201740.0,2.57,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7544,BGVCOL94300444,201720.0,7.67,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7545,BGVCOL94300445,201740.0,6.35,7,3.0,1,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7546,BGVCOL94300445,201720.0,8.1,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7547,BGVCOL94300446,201740.0,3.03,5,3.0,1,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7548,BGVCOL94300446,201720.0,4.0,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7549,BGVCOL94300447,201740.0,2.33,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7550,BGVCOL94300447,201720.0,5.18,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7551,BGVCOL94300412,201740.0,5.9,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7552,BGVCOL94300412,201720.0,7.56,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7553,BGVCOL94300413,201740.0,2.31,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7554,BGVCOL94300413,201720.0,3.49,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7555,BGVCOL94300415,201740.0,3.29,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7556,BGVCOL94300415,201720.0,5.02,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7557,BGVCOL94300419,201740.0,0.86,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7558,BGVCOL94300419,201720.0,1.76,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7559,BGVCOL94300420,201720.0,7.93,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7560,BGVCOL94300421,201740.0,4.65,7,3.0,1,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7561,BGVCOL94300421,201720.0,9.62,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7562,BGVCOL94300422,201740.0,7.3,5,3.0,3,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7563,BGVCOL94300422,201720.0,6.41,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7564,BGVCOL94300423,201740.0,1.04,5,3.0,2,1.0,4°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
7565,BGVCOL94300423,201720.0,5.09,5,3.0,2,1.0,-20°C B-1,Solanum subsect. lycopersicon hybr.,0.0,0.0,1.0
