,Accession_id,Inventory_id,ARN,Especie,Cantidad_De_Semilla,Estado_De_Disponibilidad,Numero_De_Inventario,Cava,Fecha_De_Origen,Fecha_ultima_Prueba,Porcentaje_Normal,Fecha_De_Entrada_Cava
3353,6799,43783,BGVCOL30500823,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,3.0,0.0
3354,6799,43783,BGVCOL30500823,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3355,6800,43784,BGVCOL30500824,Sorghum bicolor,2,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3356,6800,43785,BGVCOL30500824,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,3.0,0.0
3357,6800,43785,BGVCOL30500824,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3358,6801,43786,BGVCOL30500825,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,2.0,0.0
3359,6801,43786,BGVCOL30500825,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3360,6802,43787,BGVCOL30500826,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,3.0,0.0
3361,6802,43787,BGVCOL30500826,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3362,6803,43788,BGVCOL30500827,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,3.0,0.0
3363,6803,43788,BGVCOL30500827,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3364,6804,43789,BGVCOL30500828,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3365,6804,43790,BGVCOL30500828,Sorghum bicolor,1,5,2.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3366,6804,43791,BGVCOL30500828,Sorghum bicolor,1,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,3.0,0.0
3367,6804,43791,BGVCOL30500828,Sorghum bicolor,1,15,1.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3368,6805,43792,BGVCOL30500829,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,3.0,0.0
3369,6805,43792,BGVCOL30500829,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3370,6806,43793,BGVCOL30500830,Sorghum bicolor,2,5,1.0,0°C B-1,1992-01-01 00:00:00,2004-02-01 00:00:00,2.0,0.0
3371,6806,43794,BGVCOL30500830,Sorghum bicolor,1,5,2.0,0°C B-1,1992-01-01 00:00:00,2003-06-01 00:00:00,3.0,0.0
3372,6806,43795,BGVCOL30500830,Sorghum bicolor,1,5,3.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3373,6806,43796,BGVCOL30500830,Sorghum bicolor,1,12,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-12 00:00:00,2.0,0.0
3374,6806,43796,BGVCOL30500830,Sorghum bicolor,1,12,2.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,1.0,0.0
3375,6809,43802,BGVCOL30500833,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2019-12-12 00:00:00,2.0,0.0
3376,6809,43802,BGVCOL30500833,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3377,6810,43803,BGVCOL30500834,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3378,6810,43804,BGVCOL30500834,Sorghum bicolor,1,15,2.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3379,6810,43804,BGVCOL30500834,Sorghum bicolor,1,15,2.0,-20°C B-1,0,2003-06-15 00:00:00,3.0,0.0
3380,6811,43805,BGVCOL30500835,Sorghum bicolor,2,5,1.0,0°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3381,6811,43806,BGVCOL30500835,Sorghum bicolor,2,12,2.0,-20°C B-1,0,2019-12-12 00:00:00,2.0,0.0
3382,6811,43806,BGVCOL30500835,Sorghum bicolor,2,12,2.0,-20°C B-1,0,2003-06-15 00:00:00,3.0,0.0
3383,6812,43807,BGVCOL30500836,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2019-12-12 00:00:00,2.0,0.0
3384,6812,43807,BGVCOL30500836,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2012-09-03 00:00:00,2.0,0.0
3385,6813,43808,BGVCOL30500837,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3386,6814,43809,BGVCOL30500838,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3387,6814,43810,BGVCOL30500838,Sorghum bicolor,2,15,2.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3388,6814,43810,BGVCOL30500838,Sorghum bicolor,2,15,2.0,-20°C B-1,0,2003-06-15 00:00:00,3.0,0.0
3389,6815,43811,BGVCOL30500839,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3390,6816,43812,BGVCOL30500840,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3391,6816,43812,BGVCOL30500840,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3392,6817,43813,BGVCOL30500841,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3393,6817,43813,BGVCOL30500841,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3394,6818,43814,BGVCOL30500842,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3395,6818,43814,BGVCOL30500842,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3396,6819,43815,BGVCOL30500843,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3397,6819,43815,BGVCOL30500843,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3398,6820,43816,BGVCOL30500844,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2019-12-12 00:00:00,2.0,0.0
3399,6820,43816,BGVCOL30500844,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3400,6821,43817,BGVCOL30500845,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3401,6821,43817,BGVCOL30500845,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3402,6822,43818,BGVCOL30500846,Sorghum bicolor,1,5,1.0,0°C B-1,0,2003-06-01 00:00:00,3.0,0.0
3403,6822,43819,BGVCOL30500846,Sorghum bicolor,1,5,2.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3404,6822,43820,BGVCOL30500846,Sorghum bicolor,1,12,1.0,-20°C B-1,0,2019-12-12 00:00:00,2.0,0.0
3405,6822,43820,BGVCOL30500846,Sorghum bicolor,1,12,1.0,-20°C B-1,0,2012-09-03 00:00:00,2.0,0.0
3406,6823,43821,BGVCOL30500847,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3407,6823,43821,BGVCOL30500847,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2012-09-03 00:00:00,3.0,0.0
3408,6824,43822,BGVCOL30500848,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3409,6824,43822,BGVCOL30500848,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3410,6825,43823,BGVCOL30500849,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3411,6825,43823,BGVCOL30500849,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3412,6826,43824,BGVCOL30500850,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3413,6826,43824,BGVCOL30500850,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3414,6827,43825,BGVCOL30500851,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3415,6827,43825,BGVCOL30500851,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3416,6828,43826,BGVCOL30500852,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3417,6828,43826,BGVCOL30500852,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3418,6829,43827,BGVCOL30500853,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3419,6829,43827,BGVCOL30500853,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3420,6830,43828,BGVCOL30500854,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-12 00:00:00,3.0,0.0
3421,6830,43828,BGVCOL30500854,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3422,6831,43829,BGVCOL30500855,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-13 00:00:00,3.0,0.0
3423,6831,43829,BGVCOL30500855,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3424,6832,43830,BGVCOL30500856,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-13 00:00:00,3.0,0.0
3425,6832,43830,BGVCOL30500856,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2012-09-03 00:00:00,3.0,0.0
3426,6833,43831,BGVCOL30500857,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-13 00:00:00,3.0,0.0
3427,6833,43831,BGVCOL30500857,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3428,6834,43832,BGVCOL30500858,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3429,6834,43832,BGVCOL30500858,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,3.0,0.0
3430,6835,43833,BGVCOL30500859,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3431,6835,43834,BGVCOL30500859,Sorghum bicolor,1,12,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3432,6835,43834,BGVCOL30500859,Sorghum bicolor,1,12,2.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,2.0,0.0
3433,6836,43835,BGVCOL30500860,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3434,6836,43835,BGVCOL30500860,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3435,6837,43836,BGVCOL30500861,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3436,6837,43836,BGVCOL30500861,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3437,6838,43837,BGVCOL30500862,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3438,6838,43837,BGVCOL30500862,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,3.0,0.0
3439,6839,43838,BGVCOL30500863,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3440,6839,43838,BGVCOL30500863,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3441,6840,43839,BGVCOL30500864,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3442,6840,43840,BGVCOL30500864,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3443,6840,43840,BGVCOL30500864,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3444,6841,43841,BGVCOL30500865,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3445,6841,43841,BGVCOL30500865,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3446,6842,43842,BGVCOL30500866,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3447,6842,43842,BGVCOL30500866,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3448,6843,43843,BGVCOL30500867,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3449,6843,43843,BGVCOL30500867,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,3.0,0.0
3450,6844,43844,BGVCOL30500868,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3451,6844,43844,BGVCOL30500868,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3452,6845,43845,BGVCOL30500869,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3453,6845,43845,BGVCOL30500869,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3454,6846,43846,BGVCOL30500870,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3455,6846,43846,BGVCOL30500870,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3456,6847,43847,BGVCOL30500871,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2003-06-01 00:00:00,3.0,0.0
3457,6847,43848,BGVCOL30500871,Sorghum bicolor,1,5,2.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3458,6847,43849,BGVCOL30500871,Sorghum bicolor,1,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3459,6847,43849,BGVCOL30500871,Sorghum bicolor,1,15,1.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3460,6848,43850,BGVCOL30500872,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3461,6848,43850,BGVCOL30500872,Sorghum bicolor,2,12,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3462,6849,43851,BGVCOL30500873,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3463,6849,43851,BGVCOL30500873,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3464,6850,43852,BGVCOL30500874,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3465,6850,43852,BGVCOL30500874,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3466,6851,43853,BGVCOL30500875,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3467,6852,43854,BGVCOL30500876,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3468,6852,43854,BGVCOL30500876,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3469,6853,43855,BGVCOL30500877,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,1.0,0.0
3470,6853,43856,BGVCOL30500877,Sorghum bicolor,2,12,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,2.0,0.0
3471,6853,43856,BGVCOL30500877,Sorghum bicolor,2,12,2.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,2.0,0.0
3472,6854,43857,BGVCOL30500878,Sorghum bicolor,2,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3473,6854,43858,BGVCOL30500878,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3474,6854,43858,BGVCOL30500878,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2012-09-03 00:00:00,3.0,0.0
3475,6855,43859,BGVCOL30500879,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3476,6855,43859,BGVCOL30500879,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3477,6856,43860,BGVCOL30500880,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3478,6856,43861,BGVCOL30500880,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3479,6856,43861,BGVCOL30500880,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3480,6857,43862,BGVCOL30500881,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3481,6858,43863,BGVCOL30500882,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3482,6858,43863,BGVCOL30500882,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3483,6859,43864,BGVCOL30500883,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3484,6859,43864,BGVCOL30500883,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3485,6860,43865,BGVCOL30500884,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3486,6861,43866,BGVCOL30500885,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2003-06-01 00:00:00,3.0,0.0
3487,6861,43867,BGVCOL30500885,Sorghum bicolor,1,5,2.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3488,6861,43868,BGVCOL30500885,Sorghum bicolor,1,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3489,6861,43868,BGVCOL30500885,Sorghum bicolor,1,15,1.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3490,6862,43869,BGVCOL30500886,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,2.0,0.0
3491,6862,43870,BGVCOL30500886,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3492,6862,43870,BGVCOL30500886,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3493,6863,43871,BGVCOL30500887,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3494,6863,43871,BGVCOL30500887,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3495,6864,43872,BGVCOL30500888,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3496,6864,43872,BGVCOL30500888,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3497,6865,43873,BGVCOL30500889,Sorghum bicolor,1,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3498,6866,43874,BGVCOL30500890,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3499,6866,43874,BGVCOL30500890,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2012-08-29 00:00:00,3.0,0.0
3500,6868,43876,BGVCOL30500892,Sorghum bicolor,2,5,1.0,0°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3501,6868,43877,BGVCOL30500892,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2019-12-13 00:00:00,3.0,0.0
3502,6868,43877,BGVCOL30500892,Sorghum bicolor,2,15,2.0,-20°C B-1,1992-01-01 00:00:00,2003-06-15 00:00:00,3.0,0.0
3503,6869,43878,BGVCOL30500893,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-14 00:00:00,3.0,0.0
3504,6869,43878,BGVCOL30500893,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2012-08-29 00:00:00,2.0,0.0
3505,6870,43879,BGVCOL30500894,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-14 00:00:00,3.0,0.0
3506,6870,43879,BGVCOL30500894,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3507,6871,43880,BGVCOL30500895,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-14 00:00:00,3.0,0.0
3508,6871,43880,BGVCOL30500895,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3509,6872,43881,BGVCOL30500896,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-14 00:00:00,3.0,0.0
3510,6872,43881,BGVCOL30500896,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2012-08-29 00:00:00,3.0,0.0
3511,6874,43883,BGVCOL30500898,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2019-12-14 00:00:00,3.0,0.0
3512,6874,43883,BGVCOL30500898,Sorghum bicolor,2,15,1.0,-20°C B-1,1992-01-01 00:00:00,2000-04-01 00:00:00,3.0,0.0
3513,6875,43884,BGVCOL30500899,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3514,6875,43885,BGVCOL30500899,Sorghum bicolor,1,15,2.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3515,6875,43885,BGVCOL30500899,Sorghum bicolor,1,15,2.0,-20°C B-1,0,2012-08-29 00:00:00,2.0,0.0
3516,6877,43887,BGVCOL30500901,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2019-12-14 00:00:00,2.0,0.0
3517,6877,43887,BGVCOL30500901,Sorghum bicolor,2,12,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3518,6878,43888,BGVCOL30500902,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3519,6878,43888,BGVCOL30500902,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3520,6879,43889,BGVCOL30500903,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3521,6879,43889,BGVCOL30500903,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3522,6880,43890,BGVCOL30500904,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3523,6881,43891,BGVCOL30500905,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3524,6881,43891,BGVCOL30500905,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3525,6882,43892,BGVCOL30500906,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3526,6882,43893,BGVCOL30500906,Sorghum bicolor,2,12,2.0,-20°C B-1,0,2019-12-14 00:00:00,2.0,0.0
3527,6882,43893,BGVCOL30500906,Sorghum bicolor,2,12,2.0,-20°C B-1,0,2003-06-15 00:00:00,3.0,0.0
3528,6886,43897,BGVCOL30500910,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3529,6886,43897,BGVCOL30500910,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3530,6887,43898,BGVCOL30500911,Sorghum bicolor,2,5,1.0,0°C B-1,0,2003-06-01 00:00:00,2.0,0.0
3531,6887,43899,BGVCOL30500911,Sorghum bicolor,1,5,2.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3532,6888,43900,BGVCOL30500912,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3533,6888,43900,BGVCOL30500912,Sorghum bicolor,2,15,1.0,-20°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3534,6889,43901,BGVCOL30500913,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,3.0,0.0
3535,6890,43902,BGVCOL30500914,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3536,6890,43903,BGVCOL30500914,Sorghum bicolor,2,15,2.0,-20°C B-1,0,2019-12-14 00:00:00,3.0,0.0
3537,6890,43903,BGVCOL30500914,Sorghum bicolor,2,15,2.0,-20°C B-1,0,2003-06-15 00:00:00,3.0,0.0
3538,6891,43904,BGVCOL30500915,Sorghum bicolor,1,5,1.0,0°C B-1,0,2000-04-01 00:00:00,2.0,0.0
3539,6891,43905,BGVCOL30500915,Sorghum bicolor,2,12,2.0,-20°C B-1,0,2019-12-14 00:00:00,2.0,0.0
